Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
Ministry of Transport	Transport	9390	9390	Motor Vehicle Registry	Non-Departmental Output Expenses		Transport and Communications	47,966	2012	Estimated Actual	A	This appropriation is limited to the registration and licensing of motor vehicles, the collection and refund of motor vehicle registration and licensing revenue, and the operation of the Motor Vehicle Register.
Ministry of Transport	Transport	9479	9479	SuperGold Card - Administration of the Public Transport Concessions Scheme	Non-Departmental Output Expenses		Transport and Communications	700	2009	Actuals	A	This appropriation is limited to the administration costs of the scheme to provide enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9479	9479	SuperGold Card - Administration of the Public Transport Concessions Scheme	Non-Departmental Output Expenses		Transport and Communications	624	2010	Actuals	A	This appropriation is limited to the administration costs of the scheme to provide enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9479	9479	SuperGold Card - Administration of the Public Transport Concessions Scheme	Non-Departmental Output Expenses		Transport and Communications	135	2011	Actuals	A	This appropriation is limited to the administration costs of the scheme to provide enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9479	9479	SuperGold Card - Administration of the Public Transport Concessions Scheme	Non-Departmental Output Expenses		Transport and Communications	95	2012	Estimated Actual	A	This appropriation is limited to the administration costs of the scheme to provide enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9479	9479	SuperGold Card - Administration of the Public Transport Concessions Scheme	Non-Departmental Output Expenses		Transport and Communications	95	2013	Main Estimates	A	This appropriation is limited to the administration costs of the scheme to provide enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9525	9525	National Land Transport Programme - Demand Management and Community Programmes	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	40,683	2010	Actuals	A	The estimated amount to be spent on activities which promote safe and economical use of land transport networks and services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9525	9525	National Land Transport Programme - Demand Management and Community Programmes	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	33,001	2011	Actuals	A	The estimated amount to be spent on activities which promote safe and economical use of land transport networks and services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9526	9526	National Land Transport Programme - Maintenance and Operation of Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	215,000	2010	Actuals	A	The estimated amount to be spent on the management and operation of existing local road infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9526	9526	National Land Transport Programme - Maintenance and Operation of Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	274,768	2011	Actuals	A	The estimated amount to be spent on the management and operation of existing local road infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9527	9527	National Land Transport Programme - Maintenance and Operation of State Highways	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	320,894	2010	Actuals	A	The estimated amount to be spent on activities which manage, maintain and operate State highway infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9527	9527	National Land Transport Programme - Maintenance and Operation of State Highways	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	328,380	2011	Actuals	A	The estimated amount to be spent on activities which manage, maintain and operate State highway infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9528	9528	National Land Transport Programme - Management of the Funding Allocation System	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	35,740	2010	Actuals	A	The estimated amount to be spent on managing, monitoring and advising transport sector stakeholders on the allocation of National Land Transport Funds, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9528	9528	National Land Transport Programme - Management of the Funding Allocation System	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	30,709	2011	Actuals	A	The estimated amount to be spent on managing, monitoring and advising transport sector stakeholders on the allocation of National Land Transport Funds, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9529	9529	National Land Transport Programme - New and Improved Infrastructure for Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	175,000	2010	Actuals	A	The estimated amount to be spent on the management and delivery of improvement of local roads, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9529	9529	National Land Transport Programme - New and Improved Infrastructure for Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	163,142	2011	Actuals	A	The estimated amount to be spent on the management and delivery of improvement of local roads, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9530	9530	National Land Transport Programme - Public Transport Services	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	200,000	2010	Actuals	A	The estimated amount to be spent on non- commercial public transport services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9530	9530	National Land Transport Programme - Public Transport Services	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	194,630	2011	Actuals	A	The estimated amount to be spent on non- commercial public transport services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9531	9531	National Land Transport Programme - Public Transport Infrastructure	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	135,000	2010	Actuals	A	The estimated amount to be spent on the renewal and improvement of infrastructure to support public transport services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9531	9531	National Land Transport Programme - Public Transport Infrastructure	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	43,130	2011	Actuals	A	The estimated amount to be spent on the renewal and improvement of infrastructure to support public transport services, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9532	9532	National Land Transport Programme - Rail and Coastal Freight	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	2,000	2010	Actuals	A	The estimated amount to be spent on activities that encourage the economical movement of freight by modes other than road, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9533	9533	National Land Transport Programme - Renewal of Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	218,000	2010	Actuals	A	The estimated amount to be spent on the management and delivery of renewals to the existing local road infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9533	9533	National Land Transport Programme - Renewal of Local Roads	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	205,500	2011	Actuals	A	The estimated amount to be spent on the management and delivery of renewals to the existing local road infrastructure, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9534	9534	National Land Transport Programme - Sector Training and Research	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	6,000	2010	Actuals	A	The estimated amount to be spent on research and transport sector capability development, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9534	9534	National Land Transport Programme - Sector Training and Research	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	3,400	2011	Actuals	A	The estimated amount to be spent on research and transport sector capability development, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9535	9535	National Land Transport Programme - Transport Planning	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	30,000	2010	Actuals	A	The estimated amount to be spent on developing plans for improving the transport network and systems, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9535	9535	National Land Transport Programme - Transport Planning	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	23,250	2011	Actuals	A	The estimated amount to be spent on developing plans for improving the transport network and systems, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9536	9536	National Land Transport Programme - Walking and Cycling Facilities	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	20,000	2010	Actuals	A	The estimated amount to be spent on new and improved walking and cycling infrastructure for transport purposes, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9536	9536	National Land Transport Programme - Walking and Cycling Facilities	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	12,300	2011	Actuals	A	The estimated amount to be spent on new and improved walking and cycling infrastructure for transport purposes, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9537	9537	New Zealand Railways Corporation Operating Support	Non-Departmental Output Expenses		Transport and Communications	90,000	2010	Actuals	A	This appropriation is limited to the purchase of non-commercial rail services from New Zealand Railways Corporation.
Ministry of Transport	Transport	9606	9606	National Land Transport Programme – State Highway Renewals	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	380,000	2010	Actuals	A	The estimated amount to be spent on renewal work on the State highway network, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9606	9606	National Land Transport Programme – State Highway Renewals	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	384,000	2011	Actuals	A	The estimated amount to be spent on renewal work on the State highway network, as authorised under Section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9761	9761	Search and Rescue and Recreational Boating Safety Activities	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	4,533	2011	Actuals	A	The estimated amount to be spent in relation to search and rescue and recreational boating safety activities, as authorised under Section 9 (1) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9761	9761	Search and Rescue and Recreational Boating Safety Activities	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	4,473	2012	Estimated Actual	A	The estimated amount to be spent in relation to search and rescue and recreational boating safety activities, as authorised under Section 9 (1) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	9761	9761	Search and Rescue and Recreational Boating Safety Activities	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	4,473	2013	Main Estimates	A	The estimated amount to be spent in relation to search and rescue and recreational boating safety activities, as authorised under Section 9 (1) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	10162	10162	National Land Transport Programme	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	1,742,800	2012	Estimated Actual	A	The estimated amount to be spent on activities under the National Land Transport Programme, as authorised by section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	10162	10162	National Land Transport Programme	Non-Departmental Output Expenses	Permanent Legislative Authority	Transport and Communications	1,767,000	2013	Main Estimates	A	The estimated amount to be spent on activities under the National Land Transport Programme, as authorised by section 9 (3) and (4) of the Land Transport Management Act 2003.
Ministry of Transport	Transport	10405	10404	Policy Advice - Civil Aviation	Non-Departmental Output Expenses		Transport and Communications	663	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on government policy matters relating to civil aviation.
Ministry of Transport	Transport	10408	10404	International Relations and International Civil Aviation Organisation Obligations	Non-Departmental Output Expenses		Transport and Communications	685	2013	Main Estimates	A	This output class is limited to technical information and advice in relation to international matters affecting New Zealand aviation, to ensure the Minister’s obligations in relation to international civil aviation agreements are met, and to promote the development of New Zealand aviation in the international context.
Ministry of Transport	Transport	10407	10404	Health and Safety in Employment Activities - Civil Aviation	Non-Departmental Output Expenses		Transport and Communications	440	2013	Main Estimates	A	This output class is limited to health and safety activities, for which there is a designated responsibility.
Ministry of Transport	Transport	10406	10404	Ministerial Servicing - Civil Aviation	Non-Departmental Output Expenses		Transport and Communications	431	2013	Main Estimates	A	This output class is limited to services to Ministers to enable them to discharge their portfolio (other than policy decision-making) responsibilities.
Ministry of Transport	Transport	10412	10409	Health and Safety in Employment Activities - Maritime	Non-Departmental Output Expenses		Transport and Communications	954	2013	Main Estimates	A	This output class is limited to health and safety activities, for which there is a designated responsibility.
Ministry of Transport	Transport	10411	10409	Maritime Safety and Marine Protection Services	Non-Departmental Output Expenses		Transport and Communications	2,078	2013	Main Estimates	A	This output class is limited to the development and delivery of regulatory services which are the responsibility of Maritime New Zealand under legislation
Ministry of Transport	Transport	10410	10409	Policy Advice - Maritime	Non-Departmental Output Expenses		Transport and Communications	3,478	2013	Main Estimates	A	This output class is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision making by ministers on government policy matters and Ministerial servicing.
Ministry of Transport	Transport	10609	10609	Crash Analysis	Non-Departmental Output Expenses		Transport and Communications	775	2013	Main Estimates	A	This appropriation is limited to operating the Crash Analysis System and performing associated crash analysis and research activities.
Ministry of Transport	Transport	10610	10610	Reinstatement of Local Roads in Canterbury	Non-Departmental Output Expenses		Transport and Communications	102,000	2012	Estimated Actual	A	This appropriation is limited to the reinstatement of local roads in Canterbury following the earthquakes as approved by the New Zealand Transport Agency under relevant legislation.
Ministry of Transport	Transport	10611	10611	Road User Charges Collection	Non-Departmental Output Expenses		Transport and Communications	13,273	2013	Main Estimates	A	This appropriation is limited to collecting road user charges.
Ministry of Transport	Transport	10612	10612	Road User Charges Investigation and Enforcement	Non-Departmental Output Expenses		Transport and Communications	3,779	2013	Main Estimates	A	This appropriation is limited to investigating evasion and enforcing of Road User Charges.
Ministry of Transport	Transport	10649	10649	Road User Charges Refunds	Non-Departmental Output Expenses		Transport and Communications	450	2013	Main Estimates	A	This appropriation is limited to the processing of Road User Charge refunds.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	674	2008	Actuals	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	743	2009	Actuals	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	743	2010	Actuals	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	743	2011	Actuals	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	743	2012	Estimated Actual	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8750	8750	Membership of International Organisations	Non-Departmental Other Expenses		Transport and Communications	743	2013	Main Estimates	A	This appropriation is limited to non-discretionary payments to international transport related organisations.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2008	Actuals	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2009	Actuals	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2010	Actuals	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2011	Actuals	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2012	Estimated Actual	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	8809	8809	Rail - Public Policy Projects	Non-Departmental Other Expenses		Transport and Communications	3,270	2013	Main Estimates	A	This appropriation is limited to public policy rail initiatives.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2008	Actuals	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2009	Actuals	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2010	Actuals	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2011	Actuals	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2012	Estimated Actual	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9164	9164	Rail - Railway Safety	Non-Departmental Other Expenses		Transport and Communications	500	2013	Main Estimates	A	This appropriation is limited to public safety works.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	3,776	2008	Actuals	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	2,398	2009	Actuals	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	7,666	2010	Actuals	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	5,858	2011	Actuals	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	7,000	2012	Estimated Actual	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9271	9271	Bad Debt Provision - Motor Vehicle Registration/Licenses and Road User Charges	Non-Departmental Other Expenses		Transport and Communications	6,000	2013	Main Estimates	A	This appropriation is limited to provision for bad debts that arise from non payment of motor vehicle registrations and road user charges.
Ministry of Transport	Transport	9369	9369	SuperGold Card - public transport concessions for cardholders	Non-Departmental Other Expenses		Transport and Communications	13,300	2009	Actuals	A	This appropriation is limited to providing enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9369	9369	SuperGold Card - public transport concessions for cardholders	Non-Departmental Other Expenses		Transport and Communications	19,627	2010	Actuals	A	This appropriation is limited to providing enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9369	9369	SuperGold Card - public transport concessions for cardholders	Non-Departmental Other Expenses		Transport and Communications	20,735	2011	Actuals	A	This appropriation is limited to providing enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9369	9369	SuperGold Card - public transport concessions for cardholders	Non-Departmental Other Expenses		Transport and Communications	22,905	2012	Estimated Actual	A	This appropriation is limited to providing enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9369	9369	SuperGold Card - public transport concessions for cardholders	Non-Departmental Other Expenses		Transport and Communications	21,605	2013	Main Estimates	A	This appropriation is limited to providing enhanced public transport concessions for SuperGold cardholders.
Ministry of Transport	Transport	9522	9522	Auckland Rail Development	Non-Departmental Other Expenses		Transport and Communications	178,580	2010	Actuals	M	This appropriation is limited to the renewal, upgrade, and electrification of the Auckland metropolitan rail network.
Ministry of Transport	Transport	9522	9522	Auckland Rail Development	Non-Departmental Other Expenses		Transport and Communications	171,578	2011	Actuals	M	This appropriation is limited to the renewal, upgrade, and electrification of the Auckland metropolitan rail network.
Ministry of Transport	Transport	9522	9522	Auckland Rail Development	Non-Departmental Other Expenses		Transport and Communications	133,686	2012	Estimated Actual	M	This appropriation is limited to the renewal, upgrade, and electrification of the Auckland metropolitan rail network.
Ministry of Transport	Transport	9522	9522	Auckland Rail Development	Non-Departmental Other Expenses		Transport and Communications	152,106	2013	Main Estimates	M	This appropriation is limited to the renewal, upgrade, and electrification of the Auckland metropolitan rail network.
Ministry of Transport	Transport	9538	9538	Rail Network and Rolling Stock Upgrade	Non-Departmental Other Expenses		Transport and Communications	30,923	2010	Actuals	M	This appropriation is limited to the renewal, upgrade and maintenance of the national rail network, and the New Zealand Railway Corporation’s rolling stock, terminals and systems.
Ministry of Transport	Transport	9538	9538	Rail Network and Rolling Stock Upgrade	Non-Departmental Other Expenses		Transport and Communications	70,761	2011	Actuals	M	This appropriation is limited to the renewal, upgrade and maintenance of the national rail network, and the New Zealand Railway Corporation’s rolling stock, terminals and systems.
Ministry of Transport	Transport	9538	9538	Rail Network and Rolling Stock Upgrade	Non-Departmental Other Expenses		Transport and Communications	10,147	2012	Estimated Actual	M	This appropriation is limited to the renewal, upgrade and maintenance of the national rail network, and the New Zealand Railway Corporation’s rolling stock, terminals and systems.
Ministry of Transport	Transport	9539	9539	Wellington Rail Development	Non-Departmental Other Expenses		Transport and Communications	76,572	2010	Actuals	M	This appropriation is limited to the renewal and upgrade of the Wellington regional rail network.
Ministry of Transport	Transport	9539	9539	Wellington Rail Development	Non-Departmental Other Expenses		Transport and Communications	17,170	2011	Actuals	M	This appropriation is limited to the renewal and upgrade of the Wellington regional rail network.
Ministry of Transport	Transport	9601	9601	Rail - Metro Rail Rolling Stock and Infrastructure (Wellington)	Non-Departmental Other Expenses		Transport and Communications	38,376	2010	Actuals	A	This appropriation is limited to metro rail rolling stock and infrastructure projects in Wellington.
Ministry of Transport	Transport	9601	9601	Rail - Metro Rail Rolling Stock and Infrastructure (Wellington)	Non-Departmental Other Expenses		Transport and Communications	102,182	2011	Actuals	A	This appropriation is limited to metro rail rolling stock and infrastructure projects in Wellington.
Ministry of Transport	Transport	9601	9601	Rail - Metro Rail Rolling Stock and Infrastructure (Wellington)	Non-Departmental Other Expenses		Transport and Communications	117,442	2012	Estimated Actual	A	This appropriation is limited to metro rail rolling stock and infrastructure projects in Wellington.
Ministry of Transport	Transport	9789	9789	Rail - Metro Rail Network Costs	Non-Departmental Other Expenses		Transport and Communications	21,139	2011	Actuals	A	This appropriation is limited to the costs unrecovered from third parties in relation to the Auckland and Wellington metropolitan rail networks.
Ministry of Transport	Transport	10303	10303	Tauranga Maritime Incident Response	Non-Departmental Other Expenses		Transport and Communications	35,000	2012	Estimated Actual	A	This appropriation is limited to responding to the MV Rena grounding off Tauranga.
Ministry of Transport	Transport	10308	10308	Loan for Auckland Metro Rail Electric Multiple Unit Package Fair Value Write-down	Non-Departmental Other Expenses		Transport and Communications	43,454	2012	Estimated Actual	A	This appropriation is limited to fair value write-downs of Crown debt associated with the Auckland Metro Rail Electric Multiple Unit Package, in accordance with International Financial Reporting Standards.
Ministry of Transport	Transport	7677	7677	Aviation Security Service	Non-Departmental Capital Expenditure		No Functional Classification	-462	2008	Actuals	A	This appropriation is limited to meeting the ongoing capital costs of the security measures under international and domestic obligations, including accommodation and IT systems.
Ministry of Transport	Transport	7677	7677	Aviation Security Service	Non-Departmental Capital Expenditure		No Functional Classification	7,348	2009	Actuals	A	This appropriation is limited to meeting the ongoing capital costs of the security measures under international and domestic obligations, including accommodation and IT systems.
Ministry of Transport	Transport	7677	7677	Aviation Security Service	Non-Departmental Capital Expenditure		No Functional Classification	2,981	2010	Actuals	A	This appropriation is limited to meeting the ongoing capital costs of the security measures under international and domestic obligations, including accommodation and IT systems.
Ministry of Transport	Transport	7677	7677	Aviation Security Service	Non-Departmental Capital Expenditure		No Functional Classification	2,410	2011	Actuals	A	This appropriation is limited to meeting the ongoing capital costs of the security measures under international and domestic obligations, including accommodation and IT systems.
Ministry of Transport	Transport	7677	7677	Aviation Security Service	Non-Departmental Capital Expenditure		No Functional Classification	303	2012	Estimated Actual	A	This appropriation is limited to meeting the ongoing capital costs of the security measures under international and domestic obligations, including accommodation and IT systems.
Ministry of Transport	Transport	8569	8569	Transport Accident Investigation Commission	Non-Departmental Capital Expenditure		No Functional Classification	250	2009	Actuals	A	This appropriation is limited to the increase of working capital and purchase of fixed assets.
Ministry of Transport	Transport	8569	8569	Transport Accident Investigation Commission	Non-Departmental Capital Expenditure		No Functional Classification	635	2010	Actuals	A	This appropriation is limited to the increase of working capital and purchase of fixed assets.
Ministry of Transport	Transport	8810	8810	ALPURT B2	Non-Departmental Capital Expenditure		No Functional Classification	95,300	2008	Actuals	A	Contribution to support the construction of the Albany to Puhoi Northern Motorway Extension (ALPURT B2).
Ministry of Transport	Transport	8810	8810	ALPURT B2	Non-Departmental Capital Expenditure		No Functional Classification	24,948	2009	Actuals	A	Contribution to support the construction of the Albany to Puhoi Northern Motorway Extension (ALPURT B2).
Ministry of Transport	Transport	8878	8878	Tauranga Harbour Link Project	Non-Departmental Capital Expenditure		No Functional Classification	40,000	2008	Actuals	A	Capital injection to part fund the construction of a harbour bridge in Tauranga (Harbour Link).
Ministry of Transport	Transport	8954	8954	Maritime New Zealand	Non-Departmental Capital Expenditure		No Functional Classification	2,000	2008	Actuals	A	Capital injection to fund the capital component of an information technology upgrade and the asset management costs of Maritime New Zealand.
Ministry of Transport	Transport	8954	8954	Maritime New Zealand	Non-Departmental Capital Expenditure		No Functional Classification	1,000	2009	Actuals	A	Capital injection to fund the capital component of an information technology upgrade and the asset management costs of Maritime New Zealand.
Ministry of Transport	Transport	8958	8958	Crown Contribution to Joint Venture Airports	Non-Departmental Capital Expenditure		No Functional Classification	614	2008	Actuals	M	To provide capital for enhancements to airport terminals and runways and to cover the Crown’s share of operating losses for the year ended June 2005 and an estimate of the losses for the year ended June 2006.
Ministry of Transport	Transport	8979	8979	New and Improved Infrastructure for State Highways	Non-Departmental Capital Expenditure		No Functional Classification	234,760	2008	Actuals	M	To ensure the Purchase of State Highway improvements as specified in the NLTP.
Ministry of Transport	Transport	9043	9043	State Highway Construction Programme Guarantee	Non-Departmental Capital Expenditure		No Functional Classification	50,600	2008	Actuals	A	To ensure that the State Highway Construction Programme can be delivered in the event that the input cost escalation is higher than provided for in the 2006/07 National Land Transport Programme.
Ministry of Transport	Transport	9043	9043	State Highway Construction Programme Guarantee	Non-Departmental Capital Expenditure		No Functional Classification	77,900	2009	Actuals	A	To ensure that the State Highway Construction Programme can be delivered in the event that the input cost escalation is higher than provided for in the 2006/07 National Land Transport Programme.
Ministry of Transport	Transport	9128	9128	Realignment of Buckle Street	Non-Departmental Capital Expenditure		No Functional Classification	2,667	2008	Actuals	A	A government contribution towards the cost of realigning Buckle Street, which currently separates the National War Memorial from the area of the planned National Memorial Park, northwards.
Ministry of Transport	Transport	9322	9322	Maritime NZ	Non-Departmental Capital Expenditure		No Functional Classification	1,236	2008	Actuals	A	This appropriation is limited to restoring working capital after several high cost events and making physical changes to the Rescue Coordination Centre layout and the update and purchase of IT equipment.
Ministry of Transport	Transport	9322	9322	Maritime NZ	Non-Departmental Capital Expenditure		No Functional Classification	259	2009	Actuals	A	This appropriation is limited to restoring working capital after several high cost events and making physical changes to the Rescue Coordination Centre layout and the update and purchase of IT equipment.
Ministry of Transport	Transport	9324	9324	New Zealand Transport Agency	Non-Departmental Capital Expenditure		No Functional Classification	20,345,525	2009	Actuals	A	This appropriation is limited to the value of the net assets of Land Transport NZ and Transit as at 30 June 2008 being transferred to the new Crown Entity to be established.
Ministry of Transport	Transport	9353	9353	New & Improved Infrastructure for State Highways - Crown Contribution	Non-Departmental Capital Expenditure		No Functional Classification	727,065	2009	Actuals	A	This appropriation is limited to contributing towards the purchase of State highway improvements as outlined in the 2006/07 State Highway Forecast.
