Department,Vote,App id,MCOA id,Description,Revenue Type,Functional Classification,Amount ($000),Year,Amount_Type_Desc,Periodicity
Ministry for Primary Industries,Biosecurity,6122,6122,Biosecurity Act 1993 Fines,Non-Tax Revenue,No Functional Classification,1545,2011,Actuals,A
Ministry for Primary Industries,Biosecurity,6122,6122,Biosecurity Act 1993 Fines,Non-Tax Revenue,No Functional Classification,1109,2012,Actuals,A
Ministry for Primary Industries,Fisheries,1370,1370,Deemed Values,Non-Tax Revenue,No Functional Classification,5590,2009,Actuals,A
Ministry for Primary Industries,Fisheries,1370,1370,Deemed Values,Non-Tax Revenue,No Functional Classification,2724,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1370,1370,Deemed Values,Non-Tax Revenue,No Functional Classification,3808,2011,Actuals,A
Ministry for Primary Industries,Fisheries,1370,1370,Deemed Values,Non-Tax Revenue,No Functional Classification,6672,2012,Actuals,A
Ministry for Primary Industries,Fisheries,1371,1371,Fisheries Revenue from Forfeitures,Non-Tax Revenue,No Functional Classification,75,2009,Actuals,A
Ministry for Primary Industries,Fisheries,1371,1371,Fisheries Revenue from Forfeitures,Non-Tax Revenue,No Functional Classification,1371,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1371,1371,Fisheries Revenue from Forfeitures,Non-Tax Revenue,No Functional Classification,1765,2011,Actuals,A
Ministry for Primary Industries,Fisheries,1371,1371,Fisheries Revenue from Forfeitures,Non-Tax Revenue,No Functional Classification,613,2012,Actuals,A
Ministry for Primary Industries,Fisheries,1372,1372,Fisheries Research Catch,Non-Tax Revenue,No Functional Classification,201,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1374,1374,Sale of Quota Shares and ACE,Non-Tax Revenue,No Functional Classification,645,2009,Actuals,A
Ministry for Primary Industries,Fisheries,1374,1374,Sale of Quota Shares and ACE,Non-Tax Revenue,No Functional Classification,110,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1374,1374,Sale of Quota Shares and ACE,Non-Tax Revenue,No Functional Classification,2358,2011,Actuals,A
Ministry for Primary Industries,Fisheries,1374,1374,Sale of Quota Shares and ACE,Non-Tax Revenue,No Functional Classification,1012,2012,Actuals,A
Ministry for Primary Industries,Fisheries,1378,1378,Cost Recovery,Non-Tax Revenue,No Functional Classification,27857,2009,Actuals,A
Ministry for Primary Industries,Fisheries,1378,1378,Cost Recovery,Non-Tax Revenue,No Functional Classification,32356,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1378,1378,Cost Recovery,Non-Tax Revenue,No Functional Classification,24167,2011,Actuals,A
Ministry for Primary Industries,Fisheries,1378,1378,Cost Recovery,Non-Tax Revenue,No Functional Classification,32582,2012,Actuals,A
Ministry for Primary Industries,Fisheries,1379,1379,Conservation Levy,Non-Tax Revenue,No Functional Classification,1329,2009,Actuals,A
Ministry for Primary Industries,Fisheries,1379,1379,Conservation Levy,Non-Tax Revenue,No Functional Classification,1373,2010,Actuals,A
Ministry for Primary Industries,Fisheries,1379,1379,Conservation Levy,Non-Tax Revenue,No Functional Classification,1873,2011,Actuals,A
Ministry for Primary Industries,Fisheries,1379,1379,Conservation Levy,Non-Tax Revenue,No Functional Classification,1868,2012,Actuals,A
Ministry for Primary Industries,Fisheries,5348,5348,Doubtful Debts Recovered,Non-Tax Revenue,No Functional Classification,155,2012,Actuals,A
Ministry for Primary Industries,Fisheries,7527,7527,Other Revenue,Non-Tax Revenue,No Functional Classification,141,2009,Actuals,A
Ministry for Primary Industries,Fisheries,7527,7527,Other Revenue,Non-Tax Revenue,No Functional Classification,144,2010,Actuals,A
Ministry for Primary Industries,Fisheries,7527,7527,Other Revenue,Non-Tax Revenue,No Functional Classification,73,2011,Actuals,A
Ministry for Primary Industries,Fisheries,7527,7527,Other Revenue,Non-Tax Revenue,No Functional Classification,45,2012,Actuals,A
Ministry for Primary Industries,Fisheries,7678,7678,Infringement Notice Revenue,Non-Tax Revenue,No Functional Classification,197,2009,Actuals,A
Ministry for Primary Industries,Fisheries,7678,7678,Infringement Notice Revenue,Non-Tax Revenue,No Functional Classification,223,2010,Actuals,A
Ministry for Primary Industries,Fisheries,7678,7678,Infringement Notice Revenue,Non-Tax Revenue,No Functional Classification,150,2011,Actuals,A
Ministry for Primary Industries,Fisheries,7678,7678,Infringement Notice Revenue,Non-Tax Revenue,No Functional Classification,254,2012,Actuals,A
Ministry for Primary Industries,Primary Industries,10548,10548,Biosecurity Act Fines,Non-Tax Revenue,No Functional Classification,1500,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10548,10548,Biosecurity Act Fines,Non-Tax Revenue,No Functional Classification,1000,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10549,10549,Conservation Levy,Non-Tax Revenue,No Functional Classification,1500,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10549,10549,Conservation Levy,Non-Tax Revenue,No Functional Classification,1100,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10550,10550,Cost Recovery from Fisheries Industry,Non-Tax Revenue,No Functional Classification,29600,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10550,10550,Cost Recovery from Fisheries Industry,Non-Tax Revenue,No Functional Classification,30000,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10552,10552,Dairy Industry Levy,Non-Tax Revenue,No Functional Classification,800,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10552,10552,Dairy Industry Levy,Non-Tax Revenue,No Functional Classification,250,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10553,10553,Deemed Value for Over-fishing,Non-Tax Revenue,No Functional Classification,2500,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10553,10553,Deemed Value for Over-fishing,Non-Tax Revenue,No Functional Classification,2500,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10554,10554,Fisheries Act Infringement Notices,Non-Tax Revenue,No Functional Classification,200,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10554,10554,Fisheries Act Infringement Notices,Non-Tax Revenue,No Functional Classification,150,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10555,10555,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,757,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10555,10555,Forestry Encouragement Loan Interest,Non-Tax Revenue,No Functional Classification,652,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10556,10556,Forfeitures for fisheries offences,Non-Tax Revenue,No Functional Classification,150,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10556,10556,Forfeitures for fisheries offences,Non-Tax Revenue,No Functional Classification,150,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10558,10558,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,400,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10558,10558,New Zealand Emissions Trading Scheme Fees,Non-Tax Revenue,No Functional Classification,500,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10559,10559,Sale of Forest Produce,Non-Tax Revenue,No Functional Classification,124358,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10559,10559,Sale of Forest Produce,Non-Tax Revenue,No Functional Classification,115895,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10560,10560,Sale Quota Shares & ACE,Non-Tax Revenue,No Functional Classification,100,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10560,10560,Sale Quota Shares & ACE,Non-Tax Revenue,No Functional Classification,100,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10561,10561,Miscellaneous Revenue,Non-Tax Revenue,No Functional Classification,50,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10561,10561,Miscellaneous Revenue,Non-Tax Revenue,No Functional Classification,50,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10732,10732,Global Research Alliance contributions from other countries,Non-Tax Revenue,No Functional Classification,251,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10562,10562,Forestry encouragement loan repayments,Capital Receipts,No Functional Classification,2012,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10562,10562,Forestry encouragement loan repayments,Capital Receipts,No Functional Classification,1811,2014,Main Estimates,A
Ministry for Primary Industries,Primary Industries,10563,10563,Sale of Crown Forestry Assets,Capital Receipts,No Functional Classification,958,2013,Estimated Actual,A
Ministry for Primary Industries,Primary Industries,10563,10563,Sale of Crown Forestry Assets,Capital Receipts,No Functional Classification,3068,2014,Main Estimates,A
Ministry of Social Development,Social Development,5385,5385,Interest Revenue,Non-Tax Revenue,No Functional Classification,64122,2009,Actuals,A
Ministry of Social Development,Social Development,5385,5385,Interest Revenue,Non-Tax Revenue,No Functional Classification,68248,2010,Actuals,A
Ministry of Social Development,Social Development,5385,5385,Interest Revenue,Non-Tax Revenue,No Functional Classification,64029,2011,Actuals,A
Ministry of Social Development,Social Development,5385,5385,Interest Revenue,Non-Tax Revenue,No Functional Classification,51409,2012,Actuals,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,323,2009,Actuals,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,483,2010,Actuals,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,142,2011,Actuals,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,1031,2012,Actuals,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,90,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5386,5386,Maintenance Capitalisation,Non-Tax Revenue,No Functional Classification,60,2014,Main Estimates,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,9594,2009,Actuals,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,10532,2010,Actuals,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,11959,2011,Actuals,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,12046,2012,Actuals,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,11705,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5601,5601,Student Loan - Administration Fee,Non-Tax Revenue,No Functional Classification,11334,2014,Main Estimates,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,203331,2009,Actuals,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,238027,2010,Actuals,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,245240,2011,Actuals,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,231513,2012,Actuals,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,226393,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5387,5387,Benefit Recoveries - Current Debt,Capital Receipts,No Functional Classification,232180,2014,Main Estimates,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,2185,2009,Actuals,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,1894,2010,Actuals,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,1629,2011,Actuals,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,1236,2012,Actuals,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,1082,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5388,5388,Benefit Recoveries - Liable Parent Contributions,Capital Receipts,No Functional Classification,960,2014,Main Estimates,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,75617,2009,Actuals,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,78589,2010,Actuals,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,78429,2011,Actuals,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,77700,2012,Actuals,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,77332,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5389,5389,Benefit Recoveries - Non-Current Debt,Capital Receipts,No Functional Classification,82861,2014,Main Estimates,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,171989,2009,Actuals,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,164382,2010,Actuals,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,173546,2011,Actuals,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,173904,2012,Actuals,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,183658,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5391,5391,Overseas Pension Recoveries,Capital Receipts,No Functional Classification,197943,2014,Main Estimates,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,90939,2009,Actuals,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,102163,2010,Actuals,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,110936,2011,Actuals,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,108751,2012,Actuals,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,107902,2013,Estimated Actual,A
Ministry of Social Development,Social Development,5603,5603,Student Loans - Repayment of Principal,Capital Receipts,No Functional Classification,115203,2014,Main Estimates,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10663,10663,Recovery of costs associated with the making safe and demolition of central business district buildings.,Non-Tax Revenue,No Functional Classification,56936,2012,Actuals,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10663,10663,Recovery of costs associated with the making safe and demolition of central business district buildings.,Non-Tax Revenue,No Functional Classification,44314,2013,Estimated Actual,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10663,10663,Recovery of costs associated with the making safe and demolition of central business district buildings.,Non-Tax Revenue,No Functional Classification,7752,2014,Main Estimates,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10664,10664,Insurance recoveries associated with the purchase of Canterbury Red Zone properties.,Non-Tax Revenue,No Functional Classification,73997,2012,Actuals,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10664,10664,Insurance recoveries associated with the purchase of Canterbury Red Zone properties.,Non-Tax Revenue,No Functional Classification,492149,2014,Main Estimates,A
Canterbury Earthquake Recovery Authority,Canterbury Earthquake Recovery,10780,10780,Contribution from the Christchurch City Council for Port Hills land zoning decisions,Non-Tax Revenue,No Functional Classification,61209,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Economic Development,10305,10305,Right Hemisphere Loan Repayment,Capital Receipts,No Functional Classification,9581,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1318,1318,Commerce Act 1986 Penalty,Non-Tax Revenue,No Functional Classification,2112,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1318,1318,Commerce Act 1986 Penalty,Non-Tax Revenue,No Functional Classification,6065,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1318,1318,Commerce Act 1986 Penalty,Non-Tax Revenue,No Functional Classification,17799,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1318,1318,Commerce Act 1986 Penalty,Non-Tax Revenue,No Functional Classification,21030,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,1481,1481,Accounting Standards Review Board,Non-Tax Revenue,No Functional Classification,830,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,3264,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,1294,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,1776,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,3954,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,2500,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,4008,4008,Proceeds of Crime,Non-Tax Revenue,No Functional Classification,2600,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,9326,9326,Levy on Regulated Airports,Non-Tax Revenue,No Functional Classification,1242,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9326,9326,Levy on Regulated Airports,Non-Tax Revenue,No Functional Classification,886,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9326,9326,Levy on Regulated Airports,Non-Tax Revenue,No Functional Classification,762,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9326,9326,Levy on Regulated Airports,Non-Tax Revenue,No Functional Classification,1019,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,9326,9326,Levy on Regulated Airports,Non-Tax Revenue,No Functional Classification,600,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,9570,9570,Control of Natural Gas Services,Non-Tax Revenue,No Functional Classification,3246,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9570,9570,Control of Natural Gas Services,Non-Tax Revenue,No Functional Classification,98,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9570,9570,Control of Natural Gas Services,Non-Tax Revenue,No Functional Classification,2432,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9570,9570,Control of Natural Gas Services,Non-Tax Revenue,No Functional Classification,2156,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,9570,9570,Control of Natural Gas Services,Non-Tax Revenue,No Functional Classification,1586,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,9571,9571,Levy on Electricity Line Businesses,Non-Tax Revenue,No Functional Classification,6778,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9571,9571,Levy on Electricity Line Businesses,Non-Tax Revenue,No Functional Classification,2939,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9571,9571,Levy on Electricity Line Businesses,Non-Tax Revenue,No Functional Classification,6490,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9571,9571,Levy on Electricity Line Businesses,Non-Tax Revenue,No Functional Classification,5244,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,9571,9571,Levy on Electricity Line Businesses,Non-Tax Revenue,No Functional Classification,5539,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,9591,9591,Financial Advisers Act (FAA) Fees and Charges,Non-Tax Revenue,No Functional Classification,2252,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9591,9591,Financial Advisers Act (FAA) Fees and Charges,Non-Tax Revenue,No Functional Classification,224,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9591,9591,Financial Advisers Act (FAA) Fees and Charges,Non-Tax Revenue,No Functional Classification,6225,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,9591,9591,Financial Advisers Act (FAA) Fees and Charges,Non-Tax Revenue,No Functional Classification,6225,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,10665,10665,Recovery of Fees and Levies for the FMA,Non-Tax Revenue,No Functional Classification,695,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,10665,10665,Recovery of Fees and Levies for the FMA,Non-Tax Revenue,No Functional Classification,6000,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,10665,10665,Recovery of Fees and Levies for the FMA,Non-Tax Revenue,No Functional Classification,6000,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,10696,10696,External Reporting Board Fees,Non-Tax Revenue,No Functional Classification,1500,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Commerce,10696,10696,External Reporting Board Fees,Non-Tax Revenue,No Functional Classification,1500,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Commerce,5894,5894,Return of Capital Invested,Capital Receipts,No Functional Classification,2,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,9594,9594,Securities Commission Return of Capital,Capital Receipts,No Functional Classification,2065,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,10306,10306,Statutory Management - Aorangi Securities loan repayment,Capital Receipts,No Functional Classification,927,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Commerce,10683,10683,XRB Return of Capital,Capital Receipts,No Functional Classification,100,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,11,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,5,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,2,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,17,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,20,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,88,88,Trade Measurement Unit Infringement Fees,Non-Tax Revenue,No Functional Classification,20,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,10036,10036,Financial Service Providers Reserve Dispute Resolution Scheme,Non-Tax Revenue,No Functional Classification,244,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,10036,10036,Financial Service Providers Reserve Dispute Resolution Scheme,Non-Tax Revenue,No Functional Classification,540,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,10036,10036,Financial Service Providers Reserve Dispute Resolution Scheme,Non-Tax Revenue,No Functional Classification,1680,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Consumer Affairs,10036,10036,Financial Service Providers Reserve Dispute Resolution Scheme,Non-Tax Revenue,No Functional Classification,1680,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Tourism,124,124,Rent from Reserve Lands,Non-Tax Revenue,No Functional Classification,713,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,124,124,Rent from Reserve Lands,Non-Tax Revenue,No Functional Classification,435,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,124,124,Rent from Reserve Lands,Non-Tax Revenue,No Functional Classification,113,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,3286,3286,Concession Fees,Non-Tax Revenue,No Functional Classification,501,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,3286,3286,Concession Fees,Non-Tax Revenue,No Functional Classification,572,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,3286,3286,Concession Fees,Non-Tax Revenue,No Functional Classification,270,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Tourism,3286,3286,Concession Fees,Non-Tax Revenue,No Functional Classification,-1,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,83,83,Radio Spectrum,Non-Tax Revenue,No Functional Classification,324,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,83,83,Radio Spectrum,Non-Tax Revenue,No Functional Classification,352,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,83,83,Radio Spectrum,Non-Tax Revenue,No Functional Classification,2855,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,83,83,Radio Spectrum,Non-Tax Revenue,No Functional Classification,352,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,4713,2009,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,6558,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,6040,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,5334,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,6001,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Communications,7595,7595,Telecommunications Levy,Non-Tax Revenue,No Functional Classification,6001,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Communications,8607,8607,Revenue from the Textphone Rental Service,Non-Tax Revenue,No Functional Classification,1,2010,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,8607,8607,Revenue from the Textphone Rental Service,Non-Tax Revenue,No Functional Classification,1,2011,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,10064,10064,Radio Spectrum Financing,Non-Tax Revenue,No Functional Classification,4156,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,10064,10064,Radio Spectrum Financing,Non-Tax Revenue,No Functional Classification,3276,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Communications,10064,10064,Radio Spectrum Financing,Non-Tax Revenue,No Functional Classification,17,2014,Main Estimates,A
"Ministry of Business, Innovation and Employment",Communications,10277,10277,Telecommunications Development Levy,Non-Tax Revenue,No Functional Classification,50000,2012,Actuals,A
"Ministry of Business, Innovation and Employment",Communications,10277,10277,Telecommunications Development Levy,Non-Tax Revenue,No Functional Classification,50000,2013,Estimated Actual,A
"Ministry of Business, Innovation and Employment",Communications,10277,10277,Telecommunications Development Levy,Non-Tax Revenue,No Functional Classification,50000,2014,Main Estimates,A
